ARB,Type,dmd,Description
Irbesartan,ARB,29672011000001105,Irbesartan 75mg tablets (Macleods Pharma UK Ltd) (product)
Irbesartan,ARB,29672111000001106,Irbesartan 75mg tablets (Macleods Pharma UK Ltd) 28 tablet (product)
Irbesartan,ARB,29672211000001100,Irbesartan 150mg tablets (Macleods Pharma UK Ltd) (product)
Irbesartan,ARB,29672311000001108,Irbesartan 150mg tablets (Macleods Pharma UK Ltd) 28 tablet (product)
Irbesartan,ARB,29672411000001101,Irbesartan 300mg tablets (Macleods Pharma UK Ltd) (product)
Irbesartan,ARB,29672511000001102,Irbesartan 300mg tablets (Macleods Pharma UK Ltd) 28 tablet (product)
Irbesartan,ARB + TZ,29672611000001103,Irbesartan 150mg / Hydrochlorothiazide 12.5mg tablets (Macleods Pharma UK Ltd) (product)
Irbesartan,ARB + TZ,29672711000001107,Irbesartan 150mg / Hydrochlorothiazide 12.5mg tablets (Macleods Pharma UK Ltd) 28 tablet (product)
Irbesartan,ARB + TZ,29672811000001104,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Macleods Pharma UK Ltd) (product)
Irbesartan,ARB + TZ,29672911000001109,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Macleods Pharma UK Ltd) 28 tablet (product)
Irbesartan,ARB + TZ,29673011000001101,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Macleods Pharma UK Ltd) (product)
Irbesartan,ARB + TZ,29673111000001100,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Macleods Pharma UK Ltd) 28 tablet (product)
Irbesartan,ARB,29880111000001105,Irbesartan 150mg tablets (Sigma Pharmaceuticals Plc) (product)
Irbesartan,ARB,29880211000001104,Irbesartan 150mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
Irbesartan,ARB,29880311000001107,Irbesartan 300mg tablets (Sigma Pharmaceuticals Plc) (product)
Irbesartan,ARB,29880511000001101,Irbesartan 75mg tablets (Sigma Pharmaceuticals Plc) (product)
Irbesartan,ARB,29880611000001102,Irbesartan 75mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
Irbesartan,ARB + TZ,29880711000001106,Irbesartan 150mg / Hydrochlorothiazide 12.5mg tablets (Sigma Pharmaceuticals Plc) (product)
Irbesartan,ARB + TZ,29880811000001103,Irbesartan 150mg / Hydrochlorothiazide 12.5mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
Irbesartan,ARB + TZ,29880911000001108,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Sigma Pharmaceuticals Plc) (product)
Irbesartan,ARB + TZ,29881011000001100,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Sigma Pharmaceuticals Plc) (product)
Irbesartan,ARB + TZ,29881111000001104,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
Irbesartan,ARB,29886711000001109,Irbesartan 300mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
Irbesartan,ARB + TZ,29886811000001101,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
Irbesartan,ARB,29960211000001106,Aprovel 75mg tablets (Lexon (UK) Ltd) (product)
Irbesartan,ARB,29960311000001103,Aprovel 75mg tablets (Lexon (UK) Ltd) 28 tablet (product)
Irbesartan,ARB,29960411000001105,Aprovel 150mg tablets (Lexon (UK) Ltd) (product)
Irbesartan,ARB,29960511000001109,Aprovel 150mg tablets (Lexon (UK) Ltd) 28 tablet (product)
Irbesartan,ARB,29960611000001108,Aprovel 300mg tablets (Lexon (UK) Ltd) (product)
Irbesartan,ARB,29960711000001104,Aprovel 300mg tablets (Lexon (UK) Ltd) 28 tablet (product)
Irbesartan,ARB,30057611000001108,Irbesartan 75mg tablets (DE Pharmaceuticals) (product)
Irbesartan,ARB,30057711000001104,Irbesartan 75mg tablets (DE Pharmaceuticals) 28 tablet (product)
Irbesartan,ARB + TZ,30215211000001102,Irbesartan 150mg / Hydrochlorothiazide 12.5mg tablets (Mawdsley-Brooks & Company Ltd) (product)
Irbesartan,ARB + TZ,30215411000001103,Irbesartan 150mg / Hydrochlorothiazide 12.5mg tablets (Mawdsley-Brooks & Company Ltd) 28 tablet (product)
Irbesartan,ARB + TZ,30215611000001100,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Mawdsley-Brooks & Company Ltd) (product)
Irbesartan,ARB + TZ,30215711000001109,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Mawdsley-Brooks & Company Ltd) 28 tablet (product)
Irbesartan,ARB + TZ,30215811000001101,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Mawdsley-Brooks & Company Ltd) (product)
Irbesartan,ARB + TZ,30215911000001106,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Mawdsley-Brooks & Company Ltd) 28 tablet (product)
Irbesartan,ARB,30254311000001104,Irbesartan 75mg tablets (Mawdsley-Brooks & Company Ltd) (product)
Irbesartan,ARB,30254411000001106,Irbesartan 75mg tablets (Mawdsley-Brooks & Company Ltd) 28 tablet (product)
Irbesartan,ARB,32408911000001108,Irbesartan 75mg tablets (Kent Pharmaceuticals Ltd) (product)
Irbesartan,ARB,32409011000001104,Irbesartan 75mg tablets (Kent Pharmaceuticals Ltd) 28 tablet (product)
Irbesartan,ARB,32409211000001109,Irbesartan 300mg tablets (Kent Pharmaceuticals Ltd) (product)
Irbesartan,ARB,32409311000001101,Irbesartan 300mg tablets (Kent Pharmaceuticals Ltd) 28 tablet (product)
Irbesartan,ARB,33597511000001104,Irbesartan 75mg tablets (Mylan Ltd) (product)
Irbesartan,ARB,33597611000001100,Irbesartan 75mg tablets (Mylan Ltd) 28 tablet (product)
Irbesartan,ARB,33597711000001109,Irbesartan 150mg tablets (Mylan Ltd) (product)
Irbesartan,ARB,33597811000001101,Irbesartan 150mg tablets (Mylan Ltd) 28 tablet (product)
Irbesartan,ARB,33597911000001106,Irbesartan 300mg tablets (Mylan Ltd) (product)
Irbesartan,ARB,33598011000001108,Irbesartan 300mg tablets (Mylan Ltd) 28 tablet (product)
Irbesartan,ARB + TZ,33600511000001109,Irbesartan 150mg / Hydrochlorothiazide 12.5mg tablets (Mylan Ltd) (product)
Irbesartan,ARB + TZ,33600611000001108,Irbesartan 150mg / Hydrochlorothiazide 12.5mg tablets (Mylan Ltd) 28 tablet (product)
Irbesartan,ARB + TZ,33600711000001104,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Mylan Ltd) (product)
Irbesartan,ARB + TZ,33600811000001107,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets (Mylan Ltd) 28 tablet (product)
Irbesartan,ARB + TZ,33600911000001102,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Mylan Ltd) (product)
Irbesartan,ARB + TZ,33601011000001105,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets (Mylan Ltd) 28 tablet (product)
Irbesartan,ARB,36599211000001104,Irbesartan 75mg tablets (Bristol Laboratories Ltd) (product)
Irbesartan,ARB,36599311000001107,Irbesartan 75mg tablets (Bristol Laboratories Ltd) 28 tablet 2 x 14 tablets (product)
Irbesartan,ARB,36599411000001100,Irbesartan 150mg tablets (Bristol Laboratories Ltd) (product)
Irbesartan,ARB,36599511000001101,Irbesartan 150mg tablets (Bristol Laboratories Ltd) 28 tablet 2 x 14 tablets (product)
Irbesartan,ARB,36599611000001102,Irbesartan 300mg tablets (Bristol Laboratories Ltd) (product)
Irbesartan,ARB,36599711000001106,Irbesartan 300mg tablets (Bristol Laboratories Ltd) 28 tablet 2 x 14 tablets (product)
Irbesartan,ARB,36772111000001106,Irbesartan 100mg/5ml oral suspension 1 ml (product)
Irbesartan,ARB,36772211000001100,Irbesartan 100mg/5ml oral suspension (Special Order) (product)
Irbesartan,ARB,36772311000001108,Irbesartan 100mg/5ml oral suspension (Special Order) 1 ml (product)
Irbesartan,ARB,36774811000001105,Irbesartan 100mg/5ml oral suspension (product)
Irbesartan,ARB,36847611000001104,Irbesartan 75mg tablets (Torrent Pharma (UK) Ltd) (product)
Irbesartan,ARB,36847711000001108,Irbesartan 75mg tablets (Torrent Pharma (UK) Ltd) 28 tablet (product)
Irbesartan,ARB,36847811000001100,Irbesartan 150mg tablets (Torrent Pharma (UK) Ltd) (product)
Irbesartan,ARB,36848011000001107,Irbesartan 150mg tablets (Torrent Pharma (UK) Ltd) 28 tablet (product)
Irbesartan,ARB,36848211000001102,Irbesartan 300mg tablets (Torrent Pharma (UK) Ltd) (product)
Irbesartan,ARB,36848311000001105,Irbesartan 300mg tablets (Torrent Pharma (UK) Ltd) 28 tablet (product)
Losartan,ARB,53611000001106,Cozaar 50mg tablets (Merck Sharp & Dohme Ltd) (product)
Losartan,ARB,245811000001102,Cozaar 100mg tablets (Merck Sharp & Dohme Ltd) (product)
Losartan,ARB + TZ,255911000001105,Cozaar-Comp 50mg/12.5mg tablets (Merck Sharp & Dohme Ltd) (product)
Losartan,ARB,266511000001104,Cozaar 25mg tablets (Merck Sharp & Dohme Ltd) (product)
Losartan,ARB,967611000001104,Losartan 25mg tablets 7 tablet (product)
Losartan,ARB,988311000001107,Losartan 100mg tablets 28 tablet (product)
Losartan,ARB + TZ,1017311000001100,Losartan 50mg / Hydrochlorothiazide 12.5mg tablets 28 tablet (product)
Losartan,ARB,1234911000001107,Losartan 50mg tablets 28 tablet (product)
Losartan,ARB,1358311000001106,Cozaar 100mg tablets (Merck Sharp & Dohme Ltd) 28 tablet 2 x 14 tablets (product)
Losartan,ARB,1358411000001104,Cozaar 50mg tablets (Merck Sharp & Dohme Ltd) 28 tablet 2 x 14 tablets (product)
Losartan,ARB,1358711000001105,Cozaar 25mg tablets (Merck Sharp & Dohme Ltd) 7 tablet (product)
Losartan,ARB + TZ,1400411000001100,Cozaar-Comp 50mg/12.5mg tablets (Merck Sharp & Dohme Ltd) 28 tablet 4 x 7 tablets (product)
Losartan,ARB,2405301000001103,Losartan potassium 25mg tablet - product
Losartan,ARB,2405401000001106,Losartan potassium 50mg tablet - product
Losartan,ARB,2405501000001105,Cozaar 25mg tablet
Losartan,ARB,2405601000001109,Cozaar 50mg tablet
Losartan,ARB,2612201000001102,Cozaar (qualifier value)
Losartan,ARB + TZ,2959801000001101,Cozaar-Comp (qualifier value)
Losartan,ARB + TZ,2962801000001101,Losartan potassium+hydrochlorothiazide 50mg/12.5mg tablet - product
Losartan,ARB + TZ,2962901000001107,Cozaar-Comp 50mg/12.5mg tablet
Losartan,ARB,3228601000001104,Cozaar Half Strength (qualifier value)
Losartan,ARB,3480811000001107,Losartan 100mg tablets (product)
Losartan,ARB,4062801000001101,Cozaar 100mg tablet
Losartan,ARB,5354011000001103,Cozaar 50mg tablets (PI) (Waymade Ltd) (product)
Losartan,ARB,5354211000001108,Cozaar 50mg tablets (PI) (Waymade Ltd) 28 tablet 2 x 14 tablets (product)
Losartan,ARB + TZ,5358211000001102,Cozaar-Comp 50mg/12.5mg tablets (PI) (Waymade Ltd) (product)
Losartan,ARB + TZ,5358311000001105,Cozaar-Comp 50mg/12.5mg tablets (PI) (Waymade Ltd) 28 tablet 4 x 7 tablets (product)
Losartan,ARB,5486511000001104,Losartan 50mg tablets (PI) (Dowelhurst Ltd) (product)
Losartan,ARB,5486811000001101,Losartan 50mg tablets (PI) (Dowelhurst Ltd) 28 tablet 2 x 14 tablets (product)
Losartan,ARB,5496411000001104,Losartan 50mg tablets (PI) (Dowelhurst Ltd) 28 tablet 4 x 7 tablets (product)
Losartan,ARB,5496711000001105,Losartan 50mg tablets (PI) (Dowelhurst Ltd) 28 tablet 4 x 7 tablets (product)
Losartan,ARB,5536511000001102,Losartan 50mg tablets 30 tablet (product)
Losartan,ARB,5536811000001104,Losartan 50mg tablets 10 tablet (product)
Losartan,ARB,5536911000001109,Cozaar 50mg tablets (PI) (Dowelhurst Ltd) (product)
Losartan,ARB,5537211000001103,Cozaar 50mg tablets (PI) (Dowelhurst Ltd) 28 tablet 2 x 14 tablets (product)
Losartan,ARB,5537511000001100,Cozaar 50mg tablets (PI) (Dowelhurst Ltd) 28 tablet 2 x 14 tablets (product)
Losartan,ARB,5537811000001102,Cozaar 50mg tablets (PI) (Dowelhurst Ltd) 30 tablet 3 x 10 tablets (product)
Losartan,ARB,5538011000001109,Cozaar 50mg tablets (PI) (Dowelhurst Ltd) 10 tablet (product)
Losartan,ARB + TZ,5539911000001100,Cozaar-Comp 50mg/12.5mg tablets (PI) (Dowelhurst Ltd) (product)
Losartan,ARB + TZ,5540211000001101,Cozaar-Comp 50mg/12.5mg tablets (PI) (Dowelhurst Ltd) 28 tablet 2 x 14 tablets (product)
Losartan,ARB + TZ,8655301000001101,Losartan potassium+hydrochlorothiazide 100mg/25mg tablet (product)
Losartan,ARB + TZ,8732701000001102,Cozaar-Comp 100mg/25mg tablet (product)
Losartan,ARB,9248401000001101,Cozaar (product)
Losartan,ARB + TZ,9248501000001102,Cozaar-Comp (product)
Losartan,ARB,9415111000001108,Losartan 25mg tablets 28 tablet (product)
Losartan,ARB,9415211000001102,Cozaar 25mg tablets (Merck Sharp & Dohme Ltd) 28 tablet 2 x 14 tablets (product)
Losartan,ARB,9433301000001102,Cozaar (qualifier value)
Losartan,ARB + TZ,9566711000001108,Losartan 100mg / Hydrochlorothiazide 25mg tablets 28 tablet (product)
Losartan,ARB + TZ,9566911000001105,Cozaar-Comp 100/25 tablets (Merck Sharp & Dohme Ltd) (product)
Losartan,ARB + TZ,9567011000001109,Cozaar-Comp 100/25 tablets (Merck Sharp & Dohme Ltd) 28 tablet 2 x 14 tablets (product)
Losartan,ARB + TZ,9752201000001107,LOSARTAN POTASSIUM+HYDROCHLOROTHIAZIDE 100mg/12.5mg tablets (product)
Losartan,ARB + TZ,9808601000001102,COZAAR-COMP 100mg/12.5mg tablets (product)
Losartan,ARB,10113401000001103,COZAAR 12.5mg tablets (product)
Losartan,ARB,10113501000001104,LOSARTAN POTASSIUM 12.5mg tablets (product)
Losartan,ARB + TZ,10201811000001104,Hydrochlorothiazide + Losartan (product)
Losartan,ARB,10381701000001102,COZAAR 2.5mg/mL oral suspension
Losartan,ARB,10381801000001106,LOSARTAN POTASSIUM 2.5mg/mL oral suspension
Losartan,ARB,10512611000001102,Cozaar 100mg tablets (PI) (Waymade Ltd) (product)
Losartan,ARB,10512711000001106,Cozaar 100mg tablets (PI) (Waymade Ltd) 28 tablet (product)
Losartan,ARB,10544711000001108,Losartan 50mg tablets (PI) (Waymade Ltd) (product)
Losartan,ARB,10544811000001100,Losartan 50mg tablets (PI) (Waymade Ltd) 28 tablet (product)
Losartan,ARB + TZ,13094011000001103,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets 28 tablet (product)
Losartan,ARB + TZ,13094111000001102,Cozaar-Comp 100mg/12.5mg tablets (Merck Sharp & Dohme Ltd) (product)
Losartan,ARB + TZ,13094211000001108,Cozaar-Comp 100mg/12.5mg tablets (Merck Sharp & Dohme Ltd) 28 tablet 2 x 14 tablets (product)
Losartan,ARB,13109011000001105,Losartan 50mg tablets 56 tablet (product)
Losartan,ARB,13109211000001100,Cozaar 50mg tablets (Dowelhurst Ltd) 56 tablet (product)
Losartan,ARB + TZ,13112711000001103,Losartan 100mg / Hydrochlorothiazide 12.5mg tablets (product)
Losartan,ARB + TZ,13447711000001107,Cozaar-Comp 100/25 tablets (Waymade Healthcare Plc) (product)
Losartan,ARB + TZ,13447911000001109,Cozaar-Comp 100/25 tablets (Waymade Healthcare Plc) 28 tablet (product)
Losartan,ARB,13856811000001105,Cozaar 50mg tablets (Doncaster Pharmaceuticals Ltd) (product)
Losartan,ARB,13856911000001100,Cozaar 50mg tablets (Doncaster Pharmaceuticals Ltd) 28 tablet (product)
Losartan,ARB,13857011000001101,Cozaar 100mg tablets (Doncaster Pharmaceuticals Ltd) (product)
Losartan,ARB,13857111000001100,Cozaar 100mg tablets (Doncaster Pharmaceuticals Ltd) 28 tablet (product)
Losartan,ARB,13925311000001101,Losartan 50mg tablets (Doncaster Pharmaceuticals Ltd) (product)
Losartan,ARB,13925411000001108,Losartan 50mg tablets (Doncaster Pharmaceuticals Ltd) 28 tablet (product)
Losartan,ARB,14084711000001103,Losartan 50mg/5ml oral solution 1 ml (product)
Losartan,ARB,14084811000001106,Losartan 50mg/5ml oral solution (Special Order) (product)
Losartan,ARB,14084911000001101,Losartan 50mg/5ml oral solution (Special Order) 1 ml (product)
Losartan,ARB,14085411000001105,Losartan 50mg/5ml oral suspension 1 ml (product)
Losartan,ARB,14085511000001109,Losartan 50mg/5ml oral suspension (Special Order) (product)
Losartan,ARB,14085611000001108,Losartan 50mg/5ml oral suspension (Special Order) 1 ml (product)
Losartan,ARB,14159411000001106,Losartan 50mg/5ml oral solution (product)
Losartan,ARB,14159511000001105,Losartan 50mg/5ml oral suspension (product)
Losartan,ARB,14191211000001102,Losartan 25mg/5ml oral suspension 1 ml (product)
Losartan,ARB,14191311000001105,Losartan 25mg/5ml oral suspension (Special Order) (product)
Losartan,ARB,14191411000001103,Losartan 25mg/5ml oral suspension (Special Order) 1 ml (product)
Losartan,ARB,14191511000001104,Losartan 25mg/5ml oral solution 1 ml (product)
Losartan,ARB,14191611000001100,Losartan 25mg/5ml oral solution (Special Order) (product)
Losartan,ARB,14191711000001109,Losartan 25mg/5ml oral solution (Special Order) 1 ml (product)
Losartan,ARB,14204011000001105,Losartan 25mg/5ml oral solution (product)
Losartan,ARB,14204111000001106,Losartan 25mg/5ml oral suspension (product)
Losartan,ARB,14209911000001105,Cozaar 100mg tablets (Sigma Pharmaceuticals Plc) (product)
Losartan,ARB,14210011000001100,Cozaar 100mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
Losartan,ARB + TZ,14210211000001105,Cozaar-Comp 100/25 tablets (Sigma Pharmaceuticals Plc) (product)
Losartan,ARB + TZ,14210311000001102,Cozaar-Comp 100/25 tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
Losartan,ARB + TZ,14210911000001101,Cozaar-Comp 50mg/12.5mg tablets (Sigma Pharmaceuticals Plc) (product)
Losartan,ARB + TZ,14211011000001109,Cozaar-Comp 50mg/12.5mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
Losartan,ARB,14211111000001105,Cozaar 50mg tablets (Sigma Pharmaceuticals Plc) (product)
Losartan,ARB,14211211000001104,Cozaar 50mg tablets (Sigma Pharmaceuticals Plc) 28 tablet (product)
Losartan,ARB,14332311000001101,Losartan 50mg tablets (PI) (Sigma Pharmaceuticals Plc) (product)
Losartan,ARB,14332511000001107,Losartan 50mg tablets (PI) (Sigma Pharmaceuticals Plc) 28 tablet (product)
Losartan,ARB,15138811000001106,Losartan 12.5mg tablets 28 tablet (product)
Losartan,ARB,15138911000001101,Cozaar 12.5mg tablets (Merck Sharp & Dohme Ltd) (product)
Losartan,ARB,15139111000001106,Cozaar 12.5mg tablets (Merck Sharp & Dohme Ltd) 28 tablet 2 x 14 tablets (product)
Losartan,ARB,15148111000001100,Losartan 12.5mg tablets (product)
Losartan,ARB,15443011000001109,Losartan 100mg/5ml oral solution 1 ml (product)
Losartan,ARB,15443111000001105,Losartan 100mg/5ml oral solution (Special Order) (product)
Losartan,ARB,15443211000001104,Losartan 100mg/5ml oral solution (Special Order) 1 ml (product)
Losartan,ARB,15443311000001107,Losartan 100mg/5ml oral suspension 1 ml (product)
Losartan,ARB,15443411000001100,Losartan 100mg/5ml oral suspension (Special Order) (product)
Losartan,ARB,15443511000001101,Losartan 100mg/5ml oral suspension (Special Order) 1 ml (product)
Losartan,ARB,15451111000001107,Losartan 100mg/5ml oral solution (product)
Losartan,ARB,15451211000001101,Losartan 100mg/5ml oral suspension (product)
Losartan,ARB,15506711000001102,Losartan 2.5mg/ml oral suspension sugar free 200 ml (product)
Losartan,ARB,15506811000001105,Cozaar 2.5 mg/ml oral suspension (Merck Sharp & Dohme Ltd) (product)
Losartan,ARB,15506911000001100,Cozaar 2.5 mg/ml oral suspension (Merck Sharp & Dohme Ltd) 200 ml (product)
Losartan,ARB,15507411000001105,Losartan 2.5mg/ml oral suspension sugar free (product)
Losartan,ARB,16511911000001105,Losartan 50mg tablets (PI) (Mawdsley-Brooks & Company Ltd) (product)
Losartan,ARB,16512111000001102,Losartan 50mg tablets (PI) (Mawdsley-Brooks & Company Ltd) 28 tablet (product)
Losartan,ARB + TZ,16522211000001100,Cozaar-Comp 50mg/12.5mg tablets (Mawdsley-Brooks & Company Ltd) (product)
Losartan,ARB + TZ,16522411000001101,Cozaar-Comp 50mg/12.5mg tablets (Mawdsley-Brooks & Company Ltd) 28 tablet (product)
Losartan,ARB + TZ,16522611000001103,Cozaar-Comp 100mg/12.5mg tablets (Mawdsley-Brooks & Company Ltd) (product)
Losartan,ARB + TZ,16522811000001104,Cozaar-Comp 100mg/12.5mg tablets (Mawdsley-Brooks & Company Ltd) 28 tablet (product)
Losartan,ARB + TZ,16523011000001101,Cozaar-Comp 100/25 tablets (Mawdsley-Brooks & Company Ltd) (product)
Losartan,ARB + TZ,16523111000001100,Cozaar-Comp 100/25 tablets (Mawdsley-Brooks & Company Ltd) 28 tablet (product)
Losartan,ARB,16523311000001103,Cozaar 50mg tablets (Mawdsley-Brooks & Company Ltd) (product)
Losartan,ARB,16523411000001105,Cozaar 50mg tablets (Mawdsley-Brooks & Company Ltd) 28 tablet (product)
Losartan,ARB,16523611000001108,Cozaar 100mg tablets (Mawdsley-Brooks & Company Ltd) (product)
Losartan,ARB,16523711000001104,Cozaar 100mg tablets (Mawdsley-Brooks & Company Ltd) 28 tablet (product)
Losartan,ARB,16732411000001100,Losartan 50mg tablets (A A H Pharmaceuticals Ltd) (product)
Losartan,ARB,16732511000001101,Losartan 50mg tablets (A A H Pharmaceuticals Ltd) 28 tablet (product)
Losartan,ARB,16732611000001102,Losartan 100mg tablets (A A H Pharmaceuticals Ltd) (product)
Losartan,ARB,16732711000001106,Losartan 100mg tablets (A A H Pharmaceuticals Ltd) 28 tablet (product)
Losartan,ARB,16748511000001103,Losartan 25mg tablets (Winthrop Pharmaceuticals UK Ltd) (product)
Losartan,ARB,16748611000001104,Losartan 25mg tablets (Winthrop Pharmaceuticals UK Ltd) 28 tablet 2 x 14 tablets (product)
